Row_Number,post_Description,TOXICITY,SEVERE_TOXICITY,INSULT,PROFANITY,THREAT,IDENTITY_ATTACK
40444,The Republican congressman has long advocated for marijuana legalization and decriminalization.,0.06579731,0.0014019012,0.022899706,0.014464149,0.008168601,0.016058605
40493,Morris PI: The Men from Ice House Four,0.021196328,0.0014877319,0.0114649,0.016103793,0.008815889,0.004587734
40506,Reps. Jim Jordan of Ohio and James Comer of Kentucky joined Florida Rep. Matt Gaetz’s call for an independent inspector general investigation into allegations that the National Security Agency obtained Fox News host Tucker Carlson’s personal communications.,0.01218908,0.00064849854,0.008291881,0.010945748,0.006861079,0.0028118372
40507,"The leader of Biafran people, Nnamdi Kanu, in Jerusalem - capital of Israel.

We support the Igbo people here who are being persecuted. 💙",0.085582085,0.0022697449,0.023093075,0.015625564,0.008634649,0.057492398
40515,Matt Gaetz called for Britney Spears to testify before Congress after her conservatorship request was denied but Bill Cosby was released.,0.01237757,0.00064849854,0.008405882,0.011441057,0.007197669,0.00258985
40523,"Washington, D.C. — U.S. Congressman Matt Gaetz (FL-01) led a letter today to pop singer Britney Spears, inviting the singer to share her story before Congress on her alleged abusive conservatorship, which gives her father full control of her multi-million-dollar assets and life decisions, despite ...",0.02920996,0.0011396408,0.017485369,0.01354185,0.007857903,0.00725158
40524,"Auprès d'« Elle », le chef de l’État est revenu sur les débats qui agitent la France actuelle. Et se revendique d’une position davantage universaliste.",0.007351146,0.00015974045,0.010590895,0.008001649,0.0052420497,0.00045091138
40568,Florida Republican Rep. Matt Gaetz called for an independent inspector general investigation into allegations that the National Security Agency monitored Fox News host Tucker Carlson in any way.,0.01847211,0.00084400177,0.010096892,0.012585391,0.0073918556,0.00414376
40632,"Le ministre de l’Éducation nationale propose de maintenir l’équilibre entre contrôle continu et contrôle général, mais de supprimer l’évaluation cumulative qui permettait de garder la meilleure des notes.",6.0375998e-05,2.6077032e-07,0.0047845785,0.0074683107,0.005192011,3.1795034e-06
40676,"Buck found himself in an unusual place this week, defending his work with Democrats to rein in some of the wealthiest corporations in world history.",0.02035702,0.00069618225,0.012946909,0.0113044195,0.0065956907,0.0029228306
40677,"Sebastian reacts to the triumphant return of President Trump's rallies, with special guests Rudy Giuliani, Lilit Vanetsyan, Congressman Matt Gaetz, Ruth Edmonds, and Michael Knowles. Tune in to Americ",0.016712861,0.0009250641,0.00971689,0.011816809,0.007365964,0.0039772694
40688,The Long March Through the Institutions seems to be nearly complete,0.024967449,0.0013923645,0.010286893,0.01535229,0.0077154995,0.005660672
40793,"Critical Race Theory has no place in our country or our military.(House Armed Services Committee, 06/23/2021)Follow Rep. Gaetz on Twitter: https://twitter.co...",0.05799546,0.0020122528,0.014580919,0.015147334,0.008298059,0.027815815
40824,INEC-NIGERIA NEWSPAPER,0.1013248,0.007133484,0.036325075,0.072882555,0.009204263,0.061130337
40868,Matt Gaetz exposed Defense Secretary Lloyd Austin's complete ignorance regarding the military's embrace of CRT.,0.29405528,0.0026512146,0.29855028,0.020100424,0.006485652,0.006992595
40922,"Victoire ! La liste du Rassemblement National est au second tour ! 

C’est dimanche 27 juin que tout se décidera. Écoutez et diffusez mon appel du Mont-Dol en Ille-et-Vilaine. 
Mobilisation générale !

#electionsregionales2021 
#UneBretagneForte",0.009990019,0.00064849854,0.011768902,0.008516172,0.0056409407,0.00103594
40965,"Washington, D.C. — U.S. Congressman Matt Gaetz (FL-01) issued the following letter to Twitter CEO Jack Dorsey calling on the platform to release all documents and communications showing censorship of political tweets at the behest of California Democrats. The letter comes as conservative influence...",0.020842785,0.00089645386,0.011236899,0.011628932,0.0079873605,0.006363631
40968,Sebastian talks to Congressman Matt Gaetz about his recent letter addressed to Twitter CEO Jack Dorsey on the subject of Big Tech censorship of conservatives. Tune in to America First with Sebastian G,0.02449606,0.0010538101,0.011654901,0.012482914,0.008000307,0.006474625
40970,"🔴 Tout ce dont la gauche rêve, Valérie Pécresse le fait et continuera de le faire pendant 6 ans. Mon message aux Franciliens ⤵️",0.19893374,0.0077819824,0.24493282,0.016342908,0.006155535,0.027413858
41014,INEC-NIGERIA NEWSPAPER,0.1013248,0.007133484,0.036325075,0.072882555,0.009204263,0.061130337
41022,"BREAKING: Center for American Liberty Sues Twitter, U.S. Senator Alex Padilla, and others for their role in censoring and banning conservative attorney Rogan O'Handley from Twitter 

Learn more about the case and support it today: https://libertycenter.org/cases/ohandley-v-padilla/",0.022374803,0.0007915497,0.012604907,0.009664777,0.006809296,0.003884775
41031,Régionales en Paca : le candidat de l'union de gauche Jean-Laurent Félizia se retire,0.008544922,0.00032424927,0.011312899,0.008563141,0.005293428,0.0010405647
41110,"PoliticsJigawa Bye-election: INEC Chair Commends Adhoc Staff For Courageous Act June 19, 2021June 19, 2021 0 Chairman of the Independent National Electoral Commission, Prof. Mahmood Yakubu, has commended an adhoc staff of the Commission for his courage in standing by the law in spite of intimidation...",0.013948329,0.0010490417,0.00821588,0.014532468,0.008129764,0.0050687063
41113,"Imagine if this is true and the Federal Bureau of Investigations played a direct role... Follow us on Rumble At Red Voice Media ""So there are two",0.016587202,0.00084400177,0.009089886,0.011936366,0.0074048014,0.0030708222
41159,"Washington, D.C. — U.S. Congressman Matt Gaetz (FL-01) sent the following letter this morning to FBI Director Christopher Wray requesting a classified briefing on the FBI’s interactions with Dr. Li-Meng Yan, a whistleblower and defector from China’s Wuhan Institute of Virology. Earlier this mo...",0.026970858,0.0015449524,0.013706914,0.017914234,0.0084793,0.007843546
41168,"Je veux que l'on puisse transmettre aux générations futures, des régions sûres et fières de leurs identités.

C'est le sens de la liste d'union que je porte aux régionales 2021. Nous sommes prêts à incarner l'alternance que vous espérez. Dimanche, aucune voix ne doit manquer !",0.013508516,0.00047683716,0.014808921,0.008464933,0.0053755525,0.00089719804
41198,"Autour de ma candidature et de notre projet, j'ai réuni des maires, des élus locaux, des chefs d’entreprises, des hauts-fonctionnaires, des hommes et des femmes qui n'ont qu'un seul objectif : FAIRE GAGNER LA NORMANDIE !",0.021903414,0.0011634827,0.019999169,0.008375265,0.0054483726,0.0031818156
41207,Rep. Matt Gaetz is calling on FBI Director Christopher Wray to release information related to the accusations of federal involvement in riot.,0.025320992,0.00088214874,0.0113509,0.012517073,0.008077981,0.0034038029
41214,"Hi! We have a lot to cover tonight! Congressman @RepMattGaetz, @mtgreenee, @DailyCaller’s @henryrodgersdc, UFC champion @ColbyCovMMA, @chrismarko and more! See ya soon ❤️😀🇺🇸",0.018723432,0.001373291,0.009526889,0.014327513,0.007961469,0.004994711
41248,What did the feds know?,0.011937759,0.00056028366,0.00821588,0.010757872,0.0061425893,0.0022013725
41254,"Rep. Matt Gaetz is questioning the role ""federal undercover agents or confidential informants"" played in the Jan. 6 Capitol Hill siege.",0.017592486,0.0006532669,0.010400894,0.010245483,0.0068869707,0.0023123662
41293,"Congressman Matt Gaetz (R-Fla.) on Wednesday called for FBI Director Christopher Wray to ""fully disclose"" any role the FBI may have played in instigating the breach of the U.S. Capitol on January 6th…",0.014011159,0.00061511993,0.008557882,0.010894509,0.006912862,0.0025158543
41295,"Washington, D.C. — U.S. Congressman Matt Gaetz (FL-01), along with Reps. Paul Gosar (AZ-04), Louie Gohmert (TX-01), Marjorie Taylor Greene (GA-14), and Bill Posey (FL-08), sent a letter this afternoon to FBI Director Christopher Wray demanding transparency on the role their operatives potentially ...",0.009236055,0.0006723404,0.0072468747,0.010792031,0.0068869707,0.0024603575
41320,"Tous les experts sont d’accord : l’abstention devrait atteindre des taux sans précédent à l’occasion des élections de dimanche. Ils rivalisent d’ingéniosité dans l’explication de ce phénomène, qui d’ailleurs est loin d’être nouveau. La seule qu’ils n’envisagent pas une seu...",0.043646812,0.00059604645,0.03885912,0.009365883,0.005327815,0.0012301788
41346,"Le bateau-plateforme «Aeolus», chargé des travaux du parc éolien controversé au large de Saint-Brieuc, a déclaré une fuite d’huile de 100 litres. On ignore la proximité de la nappe, longue de près de 16 kilomètres, avec la côte.",0.006377276,0.00025510788,0.009640889,0.00814896,0.0052414425,0.00026823446
41350,"📹 Quel autre pays paye aux clandestins des poses d'anneaux gastriques ou des opérations de recollement des oreilles ?!

Les Français ne VEULENT PLUS payer pour l'immigration. Ils ne veulent plus payer pour l'AME alors que beaucoup ne peuvent même plus se soigner ! ⤵️",0.3389984,0.16960317,0.3406697,0.024541125,0.0066927844,0.36702603
41364,"Tout le monde connaît ce syntagme qu'est le Grand Remplacement, fait majeur de notre époque. Néanmoins, selon R. Camus, ce dernier est la conséquence d'une c...",0.11305673,0.008087158,0.06757036,0.25824076,0.005861019,0.007843546
41372,LIVE: Fire Fauci Act Press Conference from the US Capitol,0.07450261,0.0031852722,0.017227544,0.020920247,0.029587816,0.008879486
41461,"La présidente du Rassemblement National accorde une interview exclusive à Antenne Réunion. Élections régionales, départementales, à l’horizon des Présidentielles 2022, Marine Le Pen s’exprime sur les enjeux des élections locales.",0.004680858,0.00018715858,0.00817788,0.008076372,0.0052444767,0.00030523233
41531,Locally made guns were found in the bus.,0.042657252,0.0020694733,0.010020891,0.013166099,0.018019408,0.0027378413
41550,Buhari’s bullets kill Nigerians,0.49139655,0.16960317,0.23704576,0.26280963,0.53045547,0.4931391
41552,We need a change...happening now at 10 Downing Street,0.05898502,0.0037002563,0.014314918,0.017299367,0.020609349,0.0076585566
41596,"Deputy Attorney General Rod Rosenstein will ask the House to probe it's committee staff, according to a report from CNN.",0.013697007,0.00066280365,0.008272881,0.011236101,0.0073789097,0.0026083488
41607,"FBI Director Christopher Wray on Thursday avoided specifics when he was grilled by Rep. Matt Gaetz about the bureau's investigation of the possibility that the coronavirus escaped from a Chinese lab or perhaps was even manipulated by the Chinese government, but said his agency is doing a “deeper d...",0.04290464,0.0014972687,0.019161236,0.018324144,0.009281937,0.015455672
41612,La fin de l’opération Barkhane annoncée par Emmanuel Macron souligne les limites d’une opération militaire lorsqu’elle n’est pas lancée en appui d’une stratégie politique. Elle souligne également l’utopie que représente l’idée d’une politique étrangère et de défense europ....,0.027677942,0.0009727478,0.02567133,0.0085332515,0.0054645548,0.0024418586
41620,Congressman Matt Gaetz (FL-1) has grilled FBI director Christopher Wray on the origins of the coronavirus and what Wray and his FBI knew as Chinese defector/whistleblower Dr. Yan entered the…,0.1883923,0.0039100647,0.1378885,0.025087673,0.00948907,0.051808115
41627,"“Governor Nasir El-Rufai received the briefing with sadness and prayed for the repose of the soul of the student killed, while sending condolences to his family.""",0.07212844,0.002708435,0.016860934,0.015728042,0.043309137,0.008102531
41661,WAR ROOM: PANDEMIC - Listen Live 10-12am EST with Steve Bannon...,0.029799197,0.0029182434,0.012376905,0.01805087,0.010369381,0.005771666
